"행정구역별(시군구)","거처의 종류",2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"행정구역별(시군구)","거처의 종류",거처,가구-계,일반가구,집단가구-비친족 6인 이상 가구,집단가구-집단시설가구,외국인가구,가구원-계,일반가구원,집단가구원-비친족 6인 이상 가구,집단가구원-집단시설가구,외국인가구원,거처,가구-계,일반가구,집단가구-비친족 6인 이상 가구,집단가구-집단시설가구,외국인가구,가구원-계,일반가구원,집단가구원-비친족 6인 이상 가구,집단가구원-집단시설가구,외국인가구원,거처,가구-계,일반가구,집단가구-비친족 6인 이상 가구,집단가구-집단시설가구,외국인가구,가구원-계,일반가구원,집단가구원-비친족 6인 이상 가구,집단가구원-집단시설가구,외국인가구원
"마포구","주택_계",121256,150947,146727,60,X,4158,332565,325459,494,7,6605,122962,152535,148070,52,X,4412,330456,323097,456,23,6880,124593,153993,149591,54,X,4347,329362,322274,470,13,6605
"마포구","주택_단독주택",11095,38639,36319,10,X,2309,66704,63087,88,6,3523,10688,38159,35717,13,X,2428,64647,60862,119,23,3643,10588,37711,35355,15,X,2340,62822,59299,111,13,3399
"마포구","주택_아파트",71906,71988,71087,6,X,894,186694,185034,45,X,1614,73114,73192,72308,X,X,880,186800,185182,26,X,1592,74922,74994,74109,X,X,881,188931,187306,29,X,1596
"마포구","주택_연립주택",2944,2951,2913,X,X,36,6959,6879,16,X,64,2862,2866,2829,X,X,36,6642,6566,13,X,63,2806,2810,2783,X,X,26,6392,6334,10,X,48
"마포구","주택_다세대주택",33934,33984,33314,18,X,652,65847,64722,116,X,1009,34963,35015,34256,13,X,746,66170,64987,79,X,1104,34956,35015,34229,14,X,772,65052,63852,87,X,1113
"마포구","주택_비주거용 건물 내 주택",1377,3385,3094,24,X,267,6361,5737,229,X,395,1335,3303,2960,21,X,322,6197,5500,219,X,478,1321,3463,3115,20,X,328,6165,5483,233,X,449
"마포구","주택 이외의 거처_계",16297,18592,17353,15,21,1203,28114,23603,119,2904,1488,17524,19084,17533,14,18,1519,27498,22280,144,3232,1842,17564,19265,17819,16,21,1409,27798,22592,114,3387,1705
"마포구","주택 이외의 거처_오피스텔",14975,15024,14221,5,X,798,19134,18158,32,X,944,16155,16207,15211,5,X,991,20280,19084,33,X,1163,16240,16301,15393,11,X,897,20409,19289,72,X,1048
"양천구","계",148257,170289,168355,26,24,1884,429210,424680,235,1143,3152,149271,171291,169344,27,21,1899,422876,418463,262,1014,3137,149753,171469,169479,26,23,1941,418518,413952,244,1107,3215
"양천구","주택_계",141451,162468,160792,21,X,1654,412452,409388,198,7,2859,142387,163376,161714,21,X,1640,406295,403275,205,6,2809,142822,163377,161654,23,X,1699,401754,398617,219,15,2903
"양천구","주택_단독주택",7584,27679,26573,5,X,1101,52791,50935,45,X,1811,7497,27514,26433,X,X,1078,51447,49679,20,X,1748,7495,27123,26025,6,X,1092,49842,48019,45,X,1778
"양천구","주택_아파트",89981,90040,89869,X,X,168,257189,256886,12,7,284,90364,90426,90243,5,X,177,253823,253483,31,6,303,90944,91007,90818,X,X,185,253420,253091,25,X,304
"양천구","주택_연립주택",3769,3773,3748,X,X,25,9406,9342,X,X,64,3718,3720,3697,X,X,23,9014,8958,X,X,56,3713,3716,3689,X,X,26,8821,8756,6,X,59
"양천구","주택_다세대주택",39337,39389,39080,6,X,303,89593,88928,51,X,614,40047,40114,39808,X,X,302,88637,87983,42,X,612,39916,39985,39641,X,X,341,86390,85666,24,15,685
"양천구","주택_비주거용 건물 내 주택",780,1587,1522,8,X,57,3473,3297,90,X,86,761,1602,1533,9,X,60,3374,3172,112,X,90,754,1546,1481,10,X,55,3281,3085,119,X,77
"양천구","주택 이외의 거처_계",6806,7821,7563,5,23,230,16758,15292,37,1136,293,6884,7915,7630,6,20,259,16581,15188,57,1008,328,6931,8092,7825,X,22,242,16764,15335,25,1092,312
"양천구","주택 이외의 거처_오피스텔",5714,5720,5609,X,X,110,12602,12465,6,X,131,5807,5813,5687,X,X,125,12561,12402,7,X,152,5889,5895,5778,X,X,116,12610,12458,6,X,146
"강서구","계",222284,253018,249984,50,45,2939,555025,547421,421,2141,5042,226826,257613,254540,50,44,2979,551285,543700,441,2094,5050,228245,258700,255617,49,52,2982,545074,537347,404,2233,5090
"강서구","주택_계",191164,218184,215790,42,X,2348,509452,504775,362,43,4272,193454,220335,217958,38,X,2335,503246,498632,346,39,4229,194066,220326,217933,38,X,2352,495998,491373,321,21,4283
"강서구","주택_단독주택",9985,35565,34172,15,X,1375,67191,64687,150,37,2317,9680,35135,33739,12,X,1381,64691,62228,120,33,2310,9619,34364,33034,14,X,1313,62298,59946,124,21,2207
"강서구","주택_아파트",112699,112780,112459,7,X,314,284146,283539,43,X,564,113643,113726,113414,6,X,306,281211,280609,45,X,557,114718,114800,114469,5,X,326,280395,279756,35,X,604
"강서구","주택_연립주택",4440,4444,4422,X,X,22,11085,11032,X,X,53,4483,4490,4463,X,X,26,10871,10809,7,X,55,4506,4511,4480,X,X,31,10701,10627,X,X,74
"강서구","주택_다세대주택",63013,63121,62546,X,X,570,142283,141012,29,6,1236,64662,64763,64194,5,X,563,141897,140627,41,6,1223,64240,64356,63731,7,X,618,138016,136668,46,X,1302
"강서구","주택_비주거용 건물 내 주택",1027,2274,2191,16,X,67,4747,4505,140,X,102,986,2221,2148,14,X,59,4576,4359,133,X,84,983,2295,2219,12,X,64,4588,4376,116,X,96
"강서구","주택 이외의 거처_계",31120,34834,34194,8,41,591,45573,42646,59,2098,770,33372,37278,36582,12,40,644,48039,45068,95,2055,821,34179,38374,37684,11,49,630,49076,45974,83,2212,807
"강서구","주택 이외의 거처_오피스텔",28677,28690,28270,X,X,420,35237,34727,X,X,510,30878,30895,30460,X,X,435,37503,36965,X,X,538,31729,31740,31313,X,X,427,38257,37738,X,X,519
"구로구","계",144259,184821,166197,49,48,18527,421699,380978,377,3159,37185,147395,188054,169228,48,43,18735,419474,378890,450,2945,37189,149876,190000,171257,57,40,18646,419024,378092,440,3416,37076
"구로구","주택_계",129012,163449,147082,43,10,16314,389718,355016,339,94,34269,130949,165179,148584,39,8,16548,386008,351342,348,47,34271,132631,166659,149643,49,X,16967,384628,349581,383,X,34664
"구로구","주택_단독주택",11265,43799,31284,11,X,12502,84641,58906,79,32,25624,11100,43404,30716,10,X,12678,82309,56771,80,X,25458,11034,43054,30121,11,X,12922,80494,54871,87,X,25536
"구로구","주택_아파트",81010,81202,79992,5,X,1205,215401,212642,33,X,2726,82575,82773,81498,7,X,1268,215024,212137,44,X,2843,83902,84117,82759,X,X,1354,216046,213033,25,X,2988
"구로구","주택_연립주택",6975,7008,6830,X,X,176,16970,16505,14,X,451,6969,7005,6833,X,X,169,16492,16031,31,X,430,7115,7149,6964,X,X,183,16438,15974,13,X,451
"구로구","주택_다세대주택",28985,29229,27214,15,8,1992,68404,63573,97,62,4672,29549,29809,27822,6,8,1973,68010,63223,38,47,4702,29820,30058,28002,17,X,2039,67373,62427,110,X,4836
"구로구","주택_비주거용 건물 내 주택",777,2211,1762,10,X,439,4302,3390,116,X,796,756,2188,1715,13,X,460,4173,3180,155,X,838,760,2281,1797,15,X,469,4277,3276,148,X,853
"구로구","주택 이외의 거처_계",15247,21372,19115,6,38,2213,31981,25962,38,3065,2916,16446,22875,20644,9,35,2187,33466,27548,102,2898,2918,17245,23341,21614,8,40,1679,34396,28511,57,3416,2412
"구로구","주택 이외의 거처_오피스텔",13814,13854,13248,X,X,603,19984,19013,12,49,910,14939,14980,14371,X,X,608,21115,20199,6,X,910,15730,15769,15155,X,X,612,21949,21009,12,X,928
"금천구","계",82886,118852,107430,38,30,11354,244668,220904,332,1482,21950,85710,121987,110689,37,23,11238,244525,221193,358,1189,21785,87313,123220,111789,33,25,11373,243279,219602,363,1345,21969
"금천구","주택_계",69741,101739,91369,28,X,10340,222316,201612,256,39,20409,70833,102700,92480,24,X,10194,219774,199316,245,19,20194,71304,102887,92532,26,X,10327,217176,196462,269,44,20401
"금천구","주택_단독주택",8640,39017,30426,6,X,8583,73051,56447,54,39,16511,8498,38802,30356,5,X,8439,70933,54588,53,19,16273,8461,38365,29882,X,X,8477,69443,53087,39,44,16273
"금천구","주택_아파트",32374,32417,32179,X,X,236,81602,81112,14,X,476,32734,32778,32560,X,X,215,80902,80455,22,X,425,32829,32880,32617,X,X,260,79910,79384,20,X,506
"금천구","주택_연립주택",3820,3829,3755,X,X,74,9237,9086,X,X,151,3792,3800,3733,X,X,67,8976,8829,X,X,147,3823,3834,3762,X,X,72,8777,8625,X,X,152
"금천구","주택_다세대주택",24402,24573,23423,6,X,1144,55202,52410,39,X,2753,25316,25501,24305,X,X,1192,55903,52987,30,X,2886,25704,25910,24678,X,X,1230,55866,52871,15,X,2980
"금천구","주택_비주거용 건물 내 주택",505,1903,1586,14,X,303,3224,2557,149,X,518,493,1819,1526,12,X,281,3060,2457,140,X,463,487,1898,1593,17,X,288,3180,2495,195,X,490
"금천구","주택 이외의 거처_계",13145,17113,16061,10,28,1014,22352,19292,76,1443,1541,14877,19287,18209,13,21,1044,24751,21877,113,1170,1591,16009,20333,19257,7,23,1046,26103,23140,94,1301,1568
"금천구","주택 이외의 거처_오피스텔",11972,12015,11586,X,X,429,14683,14010,X,X,673,13695,13740,13295,X,X,443,16847,16139,14,X,694,14837,14874,14432,X,X,441,18224,17506,6,X,712
"영등포구","계",137237,184045,168518,84,41,15402,398443,356146,803,3015,38479,140909,187482,172104,80,37,15261,397224,356185,830,2372,37837,144025,190452,174908,75,31,15438,396141,355332,751,2057,38001
"영등포구","주택_계",108251,149849,135559,68,5,14217,347445,309886,679,91,36789,109900,150907,136814,61,X,14029,344211,307553,630,37,35991,111425,151954,137774,63,X,14115,342017,305198,647,20,36152
"영등포구","주택_단독주택",13782,52221,40328,20,X,11870,107156,75114,171,82,31789,13525,51564,39860,17,X,11685,103179,71928,168,34,31049,13511,50918,39231,15,X,11671,100877,69721,125,9,31022
"영등포구","주택_아파트",76207,76338,75605,6,X,727,199288,197790,44,X,1454,77576,77704,76943,X,X,757,200482,198955,32,X,1495,78554,78689,77942,5,X,742,200135,198644,47,X,1444
"영등포구","주택_연립주택",1433,1451,1378,X,X,71,3335,3147,15,X,173,1453,1466,1391,X,X,73,3236,3048,15,X,173,1522,1530,1455,X,X,73,3226,3037,19,X,170
"영등포구","주택_다세대주택",15744,15883,14879,8,X,996,30622,28305,56,X,2261,16293,16450,15439,8,X,1003,30829,28553,56,X,2220,16805,16955,15875,7,X,1073,31184,28734,46,X,2404
"영등포구","주택_비주거용 건물 내 주택",1085,3956,3369,32,X,553,7044,5530,393,9,1112,1053,3723,3181,30,X,511,6485,5069,359,X,1054,1033,3862,3271,34,X,556,6595,5062,410,11,1112
"영등포구","주택 이외의 거처_계",28986,34196,32959,16,36,1185,50998,46260,124,2924,1690,31009,36575,35290,19,34,1232,53013,48632,200,2335,1846,32600,38498,37134,12,29,1323,54124,50134,104,2037,1849
"영등포구","주택 이외의 거처_오피스텔",27226,27276,26617,X,X,656,39668,38744,20,X,904,29266,29313,28650,7,X,655,41789,40797,57,35,900,30913,30980,30264,5,X,711,43179,42193,39,X,947
"동작구","계",122056,176665,170333,98,21,6213,383778,368028,910,4043,10797,123074,179771,172696,103,21,6951,382323,365033,1040,4822,11428,124046,181307,173897,100,21,7289,379725,361991,994,4888,11852
"동작구","주택_계",118123,169758,163860,84,X,5814,370936,359844,792,X,10300,118994,172425,165941,88,X,6396,368165,356534,895,X,10736,119932,173159,166494,88,X,6577,364709,352886,886,X,10937
"동작구","주택_단독주택",14151,62764,57799,28,X,4937,106524,97528,243,X,8753,13695,63847,58382,28,X,5437,104378,95020,282,X,9076,13324,63007,57439,30,X,5538,100235,90713,301,X,9221
"동작구","주택_아파트",64923,64981,64802,8,X,171,171256,170899,58,X,299,65729,65794,65623,7,X,164,171769,171420,59,X,290,67067,67134,66966,X,X,165,174009,173696,22,X,291
"동작구","주택_연립주택",5064,5076,5032,X,X,40,13071,12957,29,X,85,5013,5033,4984,X,X,48,12661,12539,6,X,116,4931,4949,4914,X,X,35,12308,12236,X,X,72
"동작구","주택_다세대주택",32962,33026,32593,5,X,428,73618,72727,52,X,839,33552,33639,33191,10,X,438,72734,71822,77,X,835,33626,33695,33247,12,X,436,71319,70412,85,X,822
"동작구","주택_비주거용 건물 내 주택",1023,3911,3634,39,X,238,6467,5733,410,X,324,1005,4112,3761,42,X,309,6623,5733,471,X,419,984,4374,3928,43,X,403,6838,5829,478,X,531
"동작구","주택 이외의 거처_계",3933,6907,6473,14,21,399,12842,8184,118,4043,497,4080,7346,6755,15,21,555,14158,8499,145,4822,692,4114,8148,7403,12,21,712,15016,9105,108,4888,915
"동작구","주택 이외의 거처_오피스텔",2554,2557,2511,X,X,45,3271,3201,6,X,64,2714,2719,2670,X,X,48,3491,3415,6,X,70,2746,2750,2698,X,X,52,3468,3401,X,X,67
"관악구","계",145438,263380,252619,149,26,10586,490680,464158,1600,7363,17559,147606,271474,260075,157,26,11216,491504,464949,1710,7054,17791,149163,275312,263166,155,20,11971,488340,461910,1732,6175,18523
"관악구","주택_계",127008,234305,224828,138,X,9336,448364,430797,1511,43,16013,128231,240122,230214,140,X,9766,447032,429412,1588,22,16010,129185,242591,232137,137,X,10315,443661,425544,1588,31,16498
"관악구","주택_단독주택",20947,115319,107766,23,X,7527,181327,168130,236,43,12918,20549,118334,110551,22,X,7759,180943,167912,241,22,12768,20495,119355,111082,26,X,8245,179035,165520,281,31,13203
"관악구","주택_아파트",55189,55291,55018,6,X,267,137643,137099,40,X,504,56421,56516,56276,5,X,235,137194,136707,35,X,452,57048,57126,56868,X,X,255,136766,136258,31,X,477
"관악구","주택_연립주택",6175,6200,6152,X,X,47,15615,15508,7,X,100,6151,6173,6126,X,X,45,15198,15088,17,X,93,6155,6180,6131,X,X,46,14932,14808,21,X,103
"관악구","주택_다세대주택",42785,42943,42251,11,X,681,93829,92291,80,X,1458,43247,43419,42746,8,X,665,92708,91271,54,X,1383,43619,43793,43105,X,X,685,91557,90156,19,X,1382
"관악구","주택_비주거용 건물 내 주택",1912,14552,13641,97,X,814,19950,17769,1148,X,1033,1863,15680,14515,103,X,1062,20989,18434,1241,X,1314,1868,16137,14951,102,X,1084,21371,18802,1236,X,1333
"관악구","주택 이외의 거처_계",18430,29075,27791,11,23,1250,42316,33361,89,7320,1546,19375,31352,29861,17,24,1450,44472,35537,122,7032,1781,19978,32721,31029,18,18,1656,44679,36366,144,6144,2025
"관악구","주택 이외의 거처_오피스텔",15537,15948,15569,X,X,379,18860,18422,X,X,438,16306,16760,16386,X,X,373,19611,19170,6,X,435,16866,17319,16947,X,X,370,20028,19581,17,X,430
"서초구","계",135587,158408,155936,51,23,2398,388067,381688,418,2104,3857,135141,156869,154471,40,27,2331,379019,372746,342,2242,3689,137829,159582,157290,36,23,2233,381758,375801,332,2077,3548
"서초구","주택_계",126473,147631,145752,44,X,1833,371843,368311,363,38,3131,125785,145833,144007,35,X,1790,362447,359147,302,8,2990,128230,148279,146523,31,X,1724,365183,361966,274,35,2908
"서초구","주택_단독주택",5186,24292,23607,X,X,681,44806,43752,26,30,998,4985,23132,22471,X,X,658,42120,41156,25,X,939,4909,22994,22319,6,X,668,41236,40209,46,35,946
"서초구","주택_아파트",90035,90138,89447,13,X,678,254674,253296,81,X,1297,89193,89292,88643,6,X,643,249093,247830,41,X,1222,91574,91660,91075,5,X,580,253601,252444,36,X,1121
"서초구","주택_연립주택",4857,4872,4795,5,X,71,13400,13152,39,8,201,4833,4846,4772,X,X,70,13051,12823,25,8,195,4821,4833,4752,X,X,79,12810,12594,15,X,201
"서초구","주택_다세대주택",25279,25296,25010,6,X,280,52851,52355,40,X,456,25715,25733,25432,X,X,297,52548,52060,28,X,460,25871,25897,25598,X,X,296,51912,51408,20,X,484
"서초구","주택_비주거용 건물 내 주택",1116,3033,2893,17,X,123,6112,5756,177,X,179,1059,2830,2689,19,X,122,5635,5278,183,X,174,1055,2895,2779,15,X,101,5624,5311,157,X,156
"서초구","주택 이외의 거처_계",9114,10777,10184,7,21,565,16224,13377,55,2066,726,9356,11036,10464,5,26,541,16572,13599,40,2234,699,9599,11303,10767,5,22,509,16575,13835,58,2042,640
"서초구","주택 이외의 거처_오피스텔",7595,7604,7274,X,X,328,9810,9424,16,X,370,7846,7856,7552,X,X,304,10037,9698,X,X,339,8153,8160,7860,X,X,300,10356,10021,X,X,335
"강남구","계",179255,214939,211168,66,24,3681,497393,489947,598,1800,5048,181808,216165,212499,67,22,3577,494733,487446,638,1812,4837,188827,222421,218895,51,25,3450,506270,499355,468,1823,4624
"강남구","주택_계",164385,196986,194165,55,X,2766,470999,466568,506,X,3925,166621,197839,195057,55,X,2727,468265,463924,550,X,3791,173610,204119,201400,47,X,2671,480208,476071,437,36,3664
"강남구","주택_단독주택",6491,36151,34949,7,X,1195,64151,62402,60,X,1689,6212,34630,33452,8,X,1170,60843,59176,84,X,1583,6151,33908,32711,5,X,1191,58844,57142,45,36,1621
"강남구","주택_아파트",123164,123276,122480,13,X,783,333528,332259,88,X,1181,125619,125726,124912,11,X,803,335403,334123,89,X,1191,132943,133038,132299,6,X,733,351225,350088,46,X,1091
"강남구","주택_연립주택",5118,5132,5087,X,X,45,13026,12949,X,X,77,5066,5074,5030,X,X,43,12676,12597,7,X,72,4957,4968,4923,X,X,44,12211,12139,6,X,66
"강남구","주택_다세대주택",28089,28103,27546,6,X,551,51833,51056,50,X,727,28276,28294,27720,7,X,567,51297,50505,55,X,737,28123,28139,27576,9,X,554,50115,49353,72,X,690
"강남구","주택_비주거용 건물 내 주택",1523,4324,4103,29,X,192,8461,7902,308,X,251,1448,4115,3943,28,X,144,8046,7523,315,X,208,1436,4066,3891,26,X,149,7813,7349,268,X,196
"강남구","주택 이외의 거처_계",14870,17953,17003,11,24,915,26394,23379,92,1800,1123,15187,18326,17442,12,22,850,26468,23522,88,1812,1046,15217,18302,17495,X,24,779,26062,23284,31,1787,960
"강남구","주택 이외의 거처_오피스텔",12777,12799,12244,X,X,553,17423,16783,13,X,627,13184,13201,12716,X,X,483,17602,17039,14,X,549,13305,13322,12867,X,X,454,17544,17033,6,X,505
"송파구","계",227019,263270,259378,36,28,3828,629014,619711,329,2622,6352,232215,267302,263448,37,24,3793,630138,620692,342,2884,6220,234810,269591,265857,42,30,3662,625679,616529,353,2799,5998
"송파구","주택_계",209012,242360,239053,32,X,3274,599376,593426,295,12,5643,213925,246351,243088,33,X,3229,600219,594435,296,8,5480,215668,247623,244478,37,X,3104,595126,589455,319,56,5296
"송파구","주택_단독주택",7781,37620,35735,X,X,1882,72448,69142,19,X,3287,7602,36740,34881,X,X,1855,69257,66001,32,X,3224,7548,36173,34384,6,X,1782,66897,63715,41,18,3123
"송파구","주택_아파트",127795,127889,127454,X,X,431,363214,362415,26,X,773,131960,132046,131594,7,X,445,369858,369055,48,X,755,132780,132860,132432,X,X,427,368873,368146,7,X,720
"송파구","주택_연립주택",4549,4560,4538,X,X,21,12289,12254,7,X,28,4535,4544,4526,X,X,18,11895,11867,X,X,28,4503,4512,4487,X,X,25,11622,11583,X,X,39
"송파구","주택_다세대주택",67451,67518,66750,6,X,762,141690,140371,48,X,1271,68461,68531,67749,8,X,774,140245,138933,56,X,1256,69485,69549,68823,8,X,718,138761,137542,51,X,1168
"송파구","주택_비주거용 건물 내 주택",1436,4773,4576,18,X,178,9735,9244,195,12,284,1367,4490,4338,14,X,137,8964,8579,160,8,217,1352,4529,4352,22,X,152,8973,8469,220,38,246
"송파구","주택 이외의 거처_계",18007,20910,20325,X,27,554,29638,26285,34,2610,709,18290,20951,20360,X,23,564,29919,26257,46,2876,740,19142,21968,21379,5,26,558,30553,27074,34,2743,702
"송파구","주택 이외의 거처_오피스텔",16381,16385,16045,X,X,339,21051,20619,6,X,426,16637,16645,16313,X,X,331,21233,20817,7,X,409,17516,17523,17216,X,X,307,21978,21606,X,X,372
"강동구","계",149963,188073,185441,33,27,2572,447261,440323,268,2379,4291,152664,190304,187615,33,25,2631,444803,437762,263,2451,4327,155196,192312,189599,29,26,2658,443048,436034,232,2387,4395
"강동구","주택_계",140878,177457,175157,22,X,2277,430823,426667,180,26,3950,143140,179274,176960,26,X,2287,427979,423826,203,16,3934,145427,180754,178420,19,X,2313,425858,421670,153,52,3983
"강동구","주택_단독주택",9654,43796,42085,X,X,1709,84867,81851,6,26,2984,9405,43051,41363,X,X,1684,81696,78750,19,16,2911,9404,42107,40394,X,X,1712,78757,75762,X,24,2971
"강동구","주택_아파트",90993,91041,90800,6,X,235,251049,250611,51,X,387,92397,92457,92200,7,X,250,251059,250615,42,X,402,93769,93832,93609,5,X,218,251934,251529,37,X,368
"강동구","주택_연립주택",3083,3085,3078,X,X,7,8400,8386,X,X,14,3040,3045,3032,X,X,13,8132,8109,X,X,23,3125,3132,3116,X,X,16,8251,8222,X,X,29
"강동구","주택_다세대주택",36137,36175,35928,8,X,239,79954,79437,58,X,459,37299,37345,37082,8,X,255,80629,80077,64,X,488,38132,38181,37904,X,X,273,80510,79973,33,X,504
"강동구","주택_비주거용 건물 내 주택",1011,3360,3266,7,X,87,6553,6382,65,X,106,999,3376,3283,8,X,85,6463,6275,78,X,110,997,3502,3397,10,X,94,6406,6184,83,28,111
"강동구","주택 이외의 거처_계",9085,10616,10284,11,26,295,16438,13656,88,2353,341,9524,11030,10655,7,24,344,16824,13936,60,2435,393,9769,11558,11179,10,24,345,17190,14364,79,2335,412
"강동구","주택 이외의 거처_오피스텔",7642,7646,7466,X,X,180,9965,9766,X,X,199,8107,8111,7902,X,X,209,10386,10154,X,X,232,8400,8403,8200,X,X,203,10678,10440,X,X,238
