"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),계,계,기존시가지의 정비,기존시가지의 정비,기존시가지의 관리,기존시가지의 관리,기존시가지의 보전,기존시가지의 보전,신시가지의 개발,신시가지의 개발,복합용도개발,복합용도개발,유휴토지 및 이전적지개발,유휴토지 및 이전적지개발,비시가지 관리개발,비시가지 관리개발,용도지구대체,용도지구대체,복합구역,복합구역,주거형,주거형,산업유통형,산업유통형,관광휴양형,관광휴양형,특정,특정,복합형,복합형,용도지구대체형 ,용도지구대체형 
"소재지(시군구)별(1)",소재지(시군구)별(2),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡)
"인천광역시",연수구,29,55607416,11,3115150,0,0,0,0,18,52492266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"인천광역시",남동구,48,23823641,18,3561324,0,0,0,0,16,19447940,0,0,0,0,13,666237,0,0,1,148140,0,0,0,0,0,0,0,0,0,0,0,0
"인천광역시",부평구,63,7476583,42,3171928,5,233543,3,651720,13,3419392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"인천광역시",계양구,45,10041917,21,2303406,0,0,0,0,10,6772511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,966000,0,0,0,0
"인천광역시",서구,50,50989128,21,12209090,14,19558356,0,0,11,15621650,1,56256,0,0,0,0,0,0,0,0,1,148031,2,3395745,0,0,0,0,0,0,0,0
"인천광역시",강화군,14,3072058,1,98486,0,0,0,0,3,22813,0,0,0,0,0,0,0,0,0,0,2,212628,1,463775,6,2187521,1,86835,0,0,0,0
"인천광역시",옹진군,3,411861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143861,0,0,1,268000,0,0,0,0,0,0
"광주광역시",소계,503,59178561,165,9922757,19,2384662,-,-,32,22786181,-,-,-,-,-,-,-,-,-,-,267,15727720,17,7600559,2,83882,1,672800,-,-,-,-
"광주광역시",광주광역시,199,40323682,65,5513927,16,2243145,0,0,27,22619161,0,0,0,0,0,0,0,0,0,0,74,2860549,15,6372159,1,41941,1,672800,0,0,0,0
"광주광역시",동구,29,2406482,19,1703742,0,0,0,0,1,46522,0,0,0,0,0,0,0,0,0,0,9,656218,0,0,0,0,0,0,0,0,0,0
