"대구광역시",동구,100,14264900,18,1042326,37,2452530,35,2603023,7,7964568,1,167092,2,35361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",서구,19,5069521,9,4536423,10,533098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",남구,35,1256990,-,-,35,1256990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",북구,49,12825949,14,423706,15,1342281,7,238389,11,10122045,-,-,2,699528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",수성구,110,8064317,12,447762,73,1819593,17,744156,6,4061509,-,-,1,14603,-,-,1,976694,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",달서구,73,16807312,8,366019,48,6152889,3,202188,13,9722456,1,363760,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대구광역시",달성군,118,23998389,15,290335,21,778899,65,2992700,13,19540129,-,-,-,-,-,-,-,-,-,-,2,145526,2,250800,-,-,-,-,-,-
"인천광역시",소계,364,210727330,203,41932092,22,20289788,3,650128,75,133545674,1,56256,6,2172017,13,666237,9,3379783,5,504479,3,3859520,8,2555229,16,1116127,-,-,-,-
"인천광역시",중구,21,48961056,14,6836000,-,-,-,-,5,41962056,-,-,-,-,-,-,-,-,-,-,-,-,1,99708,1,63292,-,-,-,-
"인천광역시",동구,27,1739848,24,1241959,3,497889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",미추홀구,62,8495933,48,3092273,-,-,-,-,-,-,-,-,6,2172017,-,-,8,3231643,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",연수구,29,55607416,12,9321542,-,-,-,-,17,46285874,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",남동구,50,23932317,20,3656562,-,-,-,-,16,19461378,-,-,-,-,13,666237,1,148140,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",부평구,63,7476117,42,3173054,5,233543,3,650128,13,3419392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",계양구,45,10041637,21,2303126,-,-,-,-,10,6772511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,966000,-,-,-,-
"인천광역시",서구,50,50989128,21,12209090,14,19558356,-,-,11,15621650,1,56256,-,-,-,-,-,-,1,148031,2,3395745,-,-,-,-,-,-,-,-
"인천광역시",강화군,14,3072017,1,98486,-,-,-,-,3,22813,-,-,-,-,-,-,-,-,2,212587,1,463775,6,2187521,1,86835,-,-,-,-
"인천광역시",옹진군,3,411861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,143861,-,-,1,268000,-,-,-,-,-,-
"광주광역시",소계,420,56198896,148,9575366,16,2252265,-,-,44,23218714,-,-,-,-,-,-,-,-,195,12888287,15,7549523,1,41941,1,672800,-,-,-,-
"광주광역시",광주광역시,142,40885302,81,7741164,16,2252265,-,-,26,22572874,-,-,-,-,-,-,-,-,2,54735,15,7549523,1,41941,1,672800,-,-,-,-
"광주광역시",동구,13,805987,3,40114,-,-,-,-,2,165023,-,-,-,-,-,-,-,-,8,600850,-,-,-,-,-,-,-,-,-,-
"광주광역시",서구,23,1106068,12,338522,-,-,-,-,2,74655,-,-,-,-,-,-,-,-,9,692891,-,-,-,-,-,-,-,-,-,-
"광주광역시",남구,69,3767099,26,548722,-,-,-,-,4,110763,-,-,-,-,-,-,-,-,39,3107614,-,-,-,-,-,-,-,-,-,-
"광주광역시",북구,53,3257566,16,462402,-,-,-,-,5,130583,-,-,-,-,-,-,-,-,32,2664581,-,-,-,-,-,-,-,-,-,-
"광주광역시",광산구,120,6376874,10,444442,-,-,-,-,5,164816,-,-,-,-,-,-,-,-,105,5767616,-,-,-,-,-,-,-,-,-,-
"대전광역시",소계,388,54954793,212,18576905,20,1386768,-,-,21,13304868,8,103962,-,-,-,-,85,17134646,41,4364185,-,-,-,-,1,83459,-,-,-,-
"대전광역시",동구,111,7917370,106,6038840,-,-,-,-,3,1310271,-,-,-,-,-,-,2,568259,-,-,-,-,-,-,-,-,-,-,-,-
"대전광역시",중구,67,3839807,48,2926249,-,-,-,-,-,-,7,34174,-,-,-,-,5,675004,7,204380,-,-,-,-,-,-,-,-,-,-
"대전광역시",서구,68,16566210,25,2507563,-,-,-,-,-,-,1,69788,-,-,-,-,14,12100623,27,1804777,-,-,-,-,1,83459,-,-,-,-
"대전광역시",유성구,80,17308327,4,2344885,1,706508,-,-,11,10466174,-,-,-,-,-,-,64,3790760,-,-,-,-,-,-,-,-,-,-,-,-
"대전광역시",대덕구,62,9323079,29,4759368,19,680260,-,-,7,1528423,-,-,-,-,-,-,-,-,7,2355028,-,-,-,-,-,-,-,-,-,-
"울산광역시",소계,273,54307848,208,34113416,7,2412594,-,-,51,16087722,-,-,-,-,-,-,-,-,5,351018,1,1286977,-,-,-,-,1,56121,-,-
"울산광역시",중구,29,8135086,23,7968560,1,55222,-,-,5,111304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"울산광역시",남구,47,7211740,37,1905630,2,2084915,-,-,7,1934218,-,-,-,-,-,-,-,-,-,-,1,1286977,-,-,-,-,-,-,-,-
"울산광역시",동구,10,1030475,9,807600,-,-,-,-,1,222875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"울산광역시",북구,69,13870399,57,10916824,3,225577,-,-,9,2727998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"울산광역시",울주군,118,24060148,82,12514802,1,46880,-,-,29,11091327,-,-,-,-,-,-,-,-,5,351018,-,-,-,-,-,-,1,56121,-,-
"세종특별자치시",소계,52,25315267,1,15181,3,951128,-,-,1,232271,1,4494,-,-,-,-,2,274389,16,2098127,25,8206300,1,13459443,2,73934,-,-,-,-
"세종특별자치시",세종특별자치시,52,25315267,1,15181,3,951128,-,-,1,232271,1,4494,-,-,-,-,2,274389,16,2098127,25,8206300,1,13459443,2,73934,-,-,-,-
"경기도",소계,2343,841669317,709,110280625,407,68273090,2,834780,559,481551189,3,1418308,1,17039,46,3003507,8,3160605,188,24654284,218,51465205,99,60023249,72,22459913,8,10630804,23,3896719
"경기도",수원시,80,38094544,72,24244548,1,216956,-,-,7,13633040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",성남시,59,42394576,45,4176206,-,-,-,-,14,38218370,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",고양시,116,54184238,88,15957238,5,1547084,-,-,19,35501260,-,-,-,-,1,47701,1,995665,-,-,-,-,1,61620,1,73670,-,-,-,-
"경기도",용인시,130,39156105,24,3798863,1,2146283,-,-,87,30001044,-,-,-,-,-,-,1,181605,-,-,8,597818,-,-,9,2430492,-,-,-,-
"경기도",부천시,49,20915651,35,7406811,-,-,-,-,13,13017993,1,490847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",안산시,109,26232725,26,1026134,67,5360555,-,-,13,13903512,-,-,-,-,-,-,-,-,-,-,3,5942524,-,-,-,-,-,-,-,-
"경기도",안양시,65,9494006,27,1873442,32,1333560,-,-,5,6031939,-,-,-,-,-,-,-,-,-,-,1,255065,-,-,-,-,-,-,-,-
"경기도",남양주시,130,40519099,12,1352509,52,4148654,-,-,16,30672749,-,-,-,-,45,2955806,-,-,-,-,2,162866,3,1226515,-,-,-,-,-,-
"경기도",화성시,202,146787681,8,807276,60,3193933,-,-,79,122812001,-,-,-,-,-,-,-,-,14,2377992,24,8251773,16,9246352,1,98354,-,-,-,-
"경기도",평택시,138,63827581,34,3556318,-,-,-,-,48,34566903,-,-,-,-,-,-,-,-,12,1469993,20,15847214,2,194822,-,-,2,4362429,20,3829902
"경기도",의정부시,60,11679096,17,1326091,25,2582709,-,-,18,7770296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",시흥시,87,40348510,67,4280450,-,-,-,-,20,36068060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",파주시,57,31374391,27,1452576,-,-,-,-,5,19780965,-,-,-,-,-,-,-,-,7,686204,10,1569482,7,2347759,-,-,1,5537405,-,-
"경기도",광명시,46,22103759,-,-,46,22103759,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",김포시,59,27482724,47,13155633,-,-,-,-,5,12631790,-,-,-,-,-,-,-,-,6,1607935,-,-,1,87366,-,-,-,-,-,-
"경기도",군포시,21,7177609,15,1255421,2,4485864,-,-,4,1436324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",광주시,154,19749648,10,995056,42,2625598,-,-,31,4521374,-,-,-,-,-,-,1,114909,55,6990724,8,1392603,3,2812821,4,296563,-,-,-,-
"경기도",이천시,84,16392074,2,262395,1,106083,-,-,10,2222861,-,-,-,-,-,-,-,-,19,1880650,28,2731317,11,7344454,12,1594714,1,249600,-,-
"경기도",양주시,97,36918318,8,13054071,25,13164797,-,-,39,5249070,-,-,-,-,-,-,1,204162,4,1146881,17,2449267,2,1431965,1,218105,-,-,-,-
"경기도",오산시,39,11557555,10,1247118,2,330295,-,-,25,9293254,-,-,-,-,-,-,2,686888,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",구리시,45,6863110,16,453358,16,2074153,2,834780,11,3500819,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",안성시,103,21815453,2,71937,6,748158,-,-,18,5131112,1,61479,-,-,-,-,-,-,1,220076,61,7236692,8,7277564,5,864884,1,203551,-,-
"경기도",포천시,48,25239724,-,-,-,-,-,-,1,637870,-,-,-,-,-,-,-,-,18,3178907,11,2251573,18,19171374,-,-,-,-,-,-
"경기도",의왕시,47,8778112,36,3949241,1,44646,-,-,8,3806849,-,-,-,-,-,-,2,977376,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",하남시,74,22419212,65,4051240,-,-,-,-,9,18367972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",여주시,71,8710066,-,-,-,-,-,-,-,-,1,865982,-,-,-,-,-,-,25,1610042,22,2197012,6,2169646,15,1708325,2,159059,-,-
"경기도",양평군,47,18247647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,3014784,-,-,7,2021705,15,13211158,-,-,-,-
"경기도",동두천시,36,5692121,11,443160,5,233679,-,-,16,4436435,-,-,1,17039,-,-,-,-,-,-,-,-,3,561808,-,-,-,-,-,-
"경기도",과천시,21,6982041,-,-,2,345090,-,-,16,6570134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,66817
"경기도",가평군,49,8351948,5,83533,-,-,-,-,22,1767193,-,-,-,-,-,-,-,-,2,470096,-,-,11,4067478,9,1963648,-,-,-,-
"경기도",연천군,20,2179993,-,-,16,1481234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,579999,-,-,-,-,1,118760,-,-
"강원특별자치도",소계,631,210064484,114,11110137,98,22271155,1,138219,60,11428945,1,10461,14,4291157,-,-,4,821809,115,13170367,79,15822917,119,117233752,14,1448773,12,12316792,-,-
"강원특별자치도",춘천시,79,24334609,36,4233766,-,-,-,-,21,5373676,-,-,-,-,-,-,2,114245,1,78000,6,885900,12,13567533,1,81489,-,-,-,-
"강원특별자치도",원주시,105,40271644,-,-,79,21596080,-,-,-,-,-,-,-,-,-,-,-,-,9,1436024,5,365927,9,16636418,3,237195,-,-,-,-
"강원특별자치도",강릉시,72,13035957,40,2341396,-,-,-,-,7,2252253,-,-,-,-,-,-,-,-,5,613396,7,2464928,11,2250114,-,-,2,3113870,-,-
"강원특별자치도",동해시,32,3731304,2,35969,3,80936,1,138219,7,1239596,-,-,-,-,-,-,-,-,16,413049,1,598964,1,152571,-,-,1,1072000,-,-
"강원특별자치도",태백시,16,6743412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,212343,2,165773,2,117312,1,117969,4,6130015,-,-
"강원특별자치도",속초시,51,4212377,24,1048996,1,9500,-,-,4,1099797,-,-,-,-,-,-,-,-,20,633658,1,106042,1,1314384,-,-,-,-,-,-
"강원특별자치도",삼척시,33,11584693,6,514492,1,114802,-,-,-,-,-,-,14,4291157,-,-,1,596000,-,-,6,3096540,3,2803458,2,168244,-,-,-,-
"강원특별자치도",홍천군,25,15298181,1,27253,-,-,-,-,6,743493,-,-,-,-,-,-,-,-,4,187677,5,563474,8,13738097,1,38187,-,-,-,-
"강원특별자치도",횡성군,38,14216718,1,162799,1,83320,-,-,3,243940,-,-,-,-,-,-,-,-,8,937490,8,1274427,15,11234585,1,145817,1,134340,-,-
"강원특별자치도",영월군,30,7661711,-,-,1,87500,-,-,7,216422,-,-,-,-,-,-,-,-,3,1011486,11,4176284,6,1890475,1,104876,1,174668,-,-
"강원특별자치도",평창군,35,29996554,-,-,5,107949,-,-,-,-,-,-,-,-,-,-,-,-,12,2121296,3,219765,12,25920882,1,202480,2,1424182,-,-
"강원특별자치도",정선군,32,12715729,2,678857,2,96358,-,-,-,-,-,-,-,-,-,-,-,-,8,1207721,9,591374,11,10141419,-,-,-,-,-,-
"강원특별자치도",철원군,14,1466049,-,-,3,53457,-,-,-,-,-,-,-,-,-,-,-,-,4,90355,5,497548,2,824689,-,-,-,-,-,-
"강원특별자치도",화천군,7,4016379,-,-,-,-,-,-,2,14592,-,-,-,-,-,-,-,-,2,498031,1,112000,2,3391756,-,-,-,-,-,-
"강원특별자치도",양구군,16,3369752,-,-,-,-,-,-,3,245176,1,10461,-,-,-,-,-,-,7,2407000,1,143230,3,383885,1,180000,-,-,-,-
"강원특별자치도",인제군,13,2044184,-,-,2,41253,-,-,-,-,-,-,-,-,-,-,1,111564,2,25945,3,262077,4,1542829,1,60516,-,-,-,-
"강원특별자치도",고성군,24,9374610,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1212386,4,262412,12,7520095,1,112000,1,267717,-,-
"강원특별자치도",양양군,9,5990621,2,2066609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,84510,1,36252,5,3803250,-,-,-,-,-,-
"충청북도",소계,727,174030045,105,22364942,19,771683,2,1768453,111,71760852,-,-,-,-,-,-,1,182099,130,17043877,274,30404057,47,17543643,29,3579172,9,8611267,-,-
"충청북도",청주시,203,69573506,67,10286058,-,-,-,-,60,53235665,-,-,-,-,-,-,-,-,24,1967817,44,2664312,5,1255725,3,163929,-,-,-,-
"충청북도",충주시,96,26406506,18,9336466,-,-,-,-,15,7645258,-,-,-,-,-,-,-,-,21,2663693,25,2179322,10,4222366,4,248991,3,110410,-,-
"충청북도",제천시,49,6347848,2,108831,-,-,-,-,20,2280704,-,-,-,-,-,-,-,-,6,924034,6,998431,10,1528163,5,507685,-,-,-,-
"충청북도",보은군,17,3428526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1635816,6,1266363,4,526347,-,-,-,-,-,-
"충청북도",옥천군,31,2163873,14,585850,6,456143,-,-,1,24130,-,-,-,-,-,-,-,-,4,339779,5,559971,1,198000,-,-,-,-,-,-
"충청북도",영동군,13,2901229,2,52502,-,-,1,1749477,-,-,-,-,-,-,-,-,-,-,1,27690,6,733314,-,-,3,338246,-,-,-,-
"충청북도",진천군,142,26726638,1,1153107,8,210956,-,-,-,-,-,-,-,-,-,-,-,-,26,1800187,88,10171154,5,3051771,9,1925574,5,8413889,-,-
"충청북도",괴산군,31,5273915,-,-,5,104584,-,-,5,2403177,-,-,-,-,-,-,-,-,8,1560922,9,833170,3,325629,1,46433,-,-,-,-
"충청북도",음성군,100,19760243,-,-,-,-,1,18976,1,3526253,-,-,-,-,-,-,1,182099,16,2914833,73,9390362,3,3292438,4,348314,1,86968,-,-
"충청북도",단양군,22,4162619,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,2567587,6,1124335,4,470697,-,-,-,-,-,-
"충청북도",증평군,23,7285142,1,842128,-,-,-,-,9,2645665,-,-,-,-,-,-,-,-,5,641519,6,483323,2,2672507,-,-,-,-,-,-
"충청남도",소계,933,242807105,124,7205700,17,1285998,1,186694,181,92874985,-,-,-,-,1,43821,16,15397289,180,27020360,326,55431047,60,37618268,23,4791937,4,951006,-,-
"충청남도",천안시,233,42722598,26,1222373,-,-,-,-,52,22633239,-,-,-,-,-,-,-,-,70,4829397,71,6385370,5,6785669,9,866550,-,-,-,-
"충청남도",공주시,54,6442713,21,1060496,-,-,-,-,2,249060,-,-,-,-,-,-,1,95911,11,709401,13,1730495,5,1271515,1,1325835,-,-,-,-
"충청남도",보령시,44,15680128,10,427685,-,-,-,-,2,704829,-,-,-,-,-,-,-,-,13,317549,12,10067891,7,4162174,-,-,-,-,-,-
"충청남도",아산시,101,15469098,-,-,-,-,-,-,39,6976447,-,-,-,-,1,43821,-,-,7,538547,51,5400006,3,2510277,-,-,-,-,-,-
"충청남도",서산시,74,19828440,28,2196014,-,-,-,-,2,552626,-,-,-,-,-,-,-,-,19,2621579,24,14314526,1,143695,-,-,-,-,-,-
"충청남도",논산시,51,6303087,13,869279,4,698489,-,-,12,2173364,-,-,-,-,-,-,-,-,4,310887,15,1486998,1,88375,1,101754,1,573941,-,-
"충청남도",계룡시,15,3570148,8,577121,1,96789,-,-,6,2896238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청남도",당진시,131,40988645,-,-,-,-,-,-,39,31216098,-,-,-,-,-,-,-,-,12,2037939,73,6701983,7,1032625,-,-,-,-,-,-
"충청남도",금산군,14,2393794,-,-,2,108120,-,-,2,63789,-,-,-,-,-,-,-,-,-,-,8,894025,1,1016000,1,311860,-,-,-,-
"충청남도",부여군,34,10622894,-,-,-,-,-,-,1,110553,-,-,-,-,-,-,-,-,15,5718660,12,1677877,5,3017413,-,-,1,98391,-,-
"충청남도",서천군,26,6380653,6,191868,3,84676,-,-,1,2750894,-,-,-,-,-,-,-,-,2,16059,4,1006998,3,507896,7,1822262,-,-,-,-
"충청남도",청양군,18,2005684,3,98116,-,-,1,186694,1,67571,-,-,-,-,-,-,-,-,1,96440,7,1089165,4,329253,1,138445,-,-,-,-
"충청남도",홍성군,47,22290401,1,48649,7,297924,-,-,9,2279397,-,-,-,-,-,-,2,10070176,6,6366845,16,2607145,3,242524,1,99067,2,278674,-,-
"충청남도",예산군,51,13009476,8,514099,-,-,-,-,4,4386402,-,-,-,-,-,-,13,5231202,5,57618,17,1714773,4,1105382,-,-,-,-,-,-
"충청남도",태안군,40,35099346,-,-,-,-,-,-,9,15814478,-,-,-,-,-,-,-,-,15,3399439,3,353795,11,15405470,2,126164,-,-,-,-
"전라북도",소계,554,119922520,182,19527107,19,4641117,14,999963,30,25926811,1,655993,1,595996,2,57192,1,101290,113,19672301,125,24888204,46,19151137,14,1824866,6,1880543,-,-
"전라북도",전주시,130,29020916,86,13347979,6,3627132,14,999963,-,-,1,655993,-,-,1,50585,-,-,18,9495362,4,843902,-,-,-,-,-,-,-,-
"전라북도",군산시,69,7816451,49,1636867,-,-,-,-,7,4158632,-,-,1,595996,-,-,-,-,7,426182,4,669322,-,-,1,329452,-,-,-,-
