연도,구,ARS-ID,정류소명,노선수,X좌표,Y좌표
2020,용산구,3530,크라운호텔,1,126.9914494622,37.5303191147
2020,용산구,3532,용산고등학교,1,126.9795092308,37.5461364014
2020,용산구,3533,외빈차고,1,126.9921711943,37.531729383
2020,용산구,3534,효창공원앞역,1,126.9614323385,37.5396710223
2020,용산구,3536,갈월동사회복지회관,1,126.9740851958,37.5453901296
2020,용산구,3537,청화아파트,1,126.9951322789,37.531416787
2020,용산구,3540,용산경찰서,1,126.969805735,37.5410233025
2020,용산구,3541,숙대역7번출구,1,126.9722967638,37.5434757805
2020,용산구,3542,보광동삼거리,1,126.9968250706,37.5307329855
2020,용산구,3543,중앙하이츠빌라,1,126.9594786383,37.5385683269
2020,용산구,3544,원효우체국,1,126.967353845,37.538967266
2020,용산구,3545,보광초등학교,1,126.9967763907,37.5313430275
2020,용산구,3546,용문동시장.새마을금고,1,126.9596343248,37.5373482951
2020,용산구,3549,수미용실,1,126.9984023383,37.5313727969
2020,용산구,3550,용문동주민센터,1,126.9591190202,37.5381473907
2020,용산구,3551,문배어린이공원,1,126.9697251251,37.5369383946
2020,용산구,3552,문배어린이공원,1,126.9695900372,37.5371431249
2020,용산구,3553,영동김밥,1,127.0007739346,37.5310357946
2020,용산구,3557,도깨비시장,1,127.002245989,37.5308546551
2020,용산구,3560,리버힐빌라앞,1,127.0008836966,37.5317260348
2020,용산구,3561,신용산역,1,126.9674544999,37.5299166547
2020,용산구,3563,보광교회,1,126.99918645,37.5322730017
2020,용산구,3564,KT용산지점,1,126.9703153999,37.531376286
2020,용산구,3565,숙대역5번출구,1,126.9725114972,37.54403813
2020,용산구,3566,이슬람사원,1,126.9979655399,37.5329884585
2020,용산구,3567,삼각지역,1,126.9732731006,37.5345065492
2020,용산구,3568,갈월동,1,126.9720930552,37.5463241118
2020,용산구,3569,보광초등학교후문앞,1,126.9956979823,37.5330902217
2020,용산구,3571,동자경로당,1,126.9741955461,37.5502867059
2020,용산구,3572,이태원역앞,1,126.9957001828,37.5341805498
2020,용산구,3573,녹사평역.용산구청,1,126.9871837649,37.5351395786
2020,용산구,3574,후암시장,1,126.9768043541,37.5500664789
2020,용산구,3577,후암동주민센터앞,1,126.9777057507,37.5483644838
2020,용산구,3578,제일기획,1,126.9984396046,37.5348708584
2020,용산구,3579,대성교회,1,126.9884520307,37.5386999666
2020,용산구,3580,용산고,1,126.9789524928,37.5459083263
2020,용산구,3581,성도약국,1,126.9894307824,37.5392776612
2020,용산구,3582,후암동종점,1,126.9813594882,37.5465016517
2020,용산구,3583,디지텍고등학교앞,1,126.9918569023,37.5397139842
2020,용산구,3584,큰빛의집앞,1,126.9819077271,37.5444832826
2020,용산구,3585,가야랑앞,1,126.9937523252,37.5400889559
2020,용산구,3586,신흥교회앞,1,126.983387942,37.5446231699
2020,용산구,3588,해방촌오거리,1,126.9853964787,37.5457029481
2020,용산구,3589,남산교회입구,1,126.9866223212,37.5445505919
2020,용산구,3590,우리들가정의원,1,126.9876591627,37.5432423134
2020,용산구,3591,용암한신아파트,1,126.9874137344,37.5423880484
2020,용산구,3592,용암경로당입구,1,126.9869601654,37.5410985304
2020,용산구,3593,한신아파트,1,126.986557682,37.5389881171
2020,용산구,3594,갑을빌딩,1,126.9720388292,37.5490958683
2020,용산구,3595,리버힐삼성아파트후문,1,126.9487207623,37.5349462412
2020,용산구,3596,만리시장입구,1,126.9630412782,37.5515678017
2020,용산구,3597,배문중고등학교,1,126.9636168092,37.5503749309
2020,용산구,3598,청파초등학교,1,126.9633754859,37.5485834792
2020,용산구,3688,청파초등학교,1,126.9635056923,37.5484699816
2020,용산구,3689,청암자이아파트,1,,
2020,용산구,3699,배문중고교,1,126.963728852,37.550381273
2020,용산구,3700,만리시장입구,1,126.9631453007,37.5517759871
2020,용산구,3709,청암자이아파트,1,126.9485683053,37.5348672272
2020,용산구,3737,도원삼성래미안아파트단지내,1,126.9553881353,37.5381983039
2020,용산구,3742,한남동주민센터,1,127.000605305,37.5341153841
2020,용산구,3743,용산CJ나인파크,1,126.9695530125,37.5358706647
2020,용산구,3744,용산e편한세상,1,126.9672212005,37.5344621995
2020,용산구,3753,필리핀대사관,1,126.995093255,37.5406999627
2020,용산구,3754,필리핀대사관,1,126.9951600296,37.5405702075
2020,용산구,3900,전쟁기념관,1,126.9734851953,37.5384014653
2020,용산구,3901,용산역,1,126.9658972377,37.5290767593
2020,용산구,3902,국립중앙박물관,1,126.9785496415,37.5208476177
2020,용산구,3903,이태원,1,126.9904416929,37.5343385918
2020,용산구,3904,남산서울타워,2,126.9909861872,37.5511419911
2020,용산구,3905,하얏트호텔,2,126.9972013482,37.5408918783
2020,용산구,3906,힐튼호텔,1,,
2020,용산구,3907,남산도서관,1,,
2020,성동구,4001,답십리역사거리,7,127.0543961703,37.5654496127
2020,성동구,4002,청년회의소.서울새활용플라자,10,127.0604823356,37.5620353607
2020,성동구,4003,장한평역,10,127.0660926512,37.5611899215
2020,성동구,4101,상왕십리역,5,127.0290748599,37.5643358035
2020,성동구,4102,상왕십리역,11,127.0286812869,37.5646936321
2020,성동구,4103,왕십리센트라스아파트,11,127.0248051787,37.5652129966
2020,성동구,4104,왕십리교회,4,127.0236794054,37.566630044
2020,성동구,4105,뉴타운아파트,7,127.0269697789,37.5648723959
2020,성동구,4106,청계벽산아파트.텐즈힐아파트,4,127.0303755149,37.5688584755
2020,성동구,4107,청계벽산아파트.텐즈힐아파트,5,127.0300384029,37.5679598186
2020,성동구,4108,왕십리도선동주민센터,3,127.0246446774,37.5676164369
2020,성동구,4109,왕십리2동주민센터,7,127.0332625935,37.56244961
2020,성동구,4110,코스모타워.서울신용보증재단성동지점,7,127.032902865,37.5629822568
2020,성동구,4111,성동구청,7,,
2020,성동구,4112,성동구청,7,127.0359164214,37.5631265853
2020,성동구,4113,상왕십리역,3,127.0302446401,37.5648716583
2020,성동구,4114,상왕십리역.센트라스아파트,6,127.0299768448,37.5658601065
2020,성동구,4116,마장동주민센터,2,127.04457376,37.5673234964
2020,성동구,4117,마장역,2,127.0422829487,37.5655987334
2020,성동구,4118,성동노인복지관,2,127.0415861333,37.5649375925
2020,성동구,4119,마장축산물시장,7,127.0380207293,37.5709505267
2020,성동구,4120,마장축산물시장,7,127.0375113528,37.5702590064
2020,성동구,4121,도선사거리,7,127.0369539875,37.5670208209
2020,성동구,4122,도선사거리,7,127.0364845717,37.5666487791
2020,성동구,4123,마장동금호아파트,2,127.041859032,37.5630713327
2020,성동구,4124,마장동금호아파트,2,127.0415811922,37.5621577226
2020,성동구,4125,한양대부속고등학교,2,127.0414131621,37.5609241011
2020,성동구,4126,한양대부속고등학교,2,127.0411546041,37.5603881249
2020,성동구,4127,한양대앞.한양시장,3,127.0409668475,37.5585823987
2020,성동구,4128,한양대앞,2,127.0406535419,37.5585254607
2020,성동구,4129,한양대정문,7,127.0431286432,37.5563883665
2020,성동구,4130,한양대정문앞,7,127.0431384444,37.5569939038
2020,성동구,4131,무학여고앞,8,127.0342332122,37.5578540014
2020,성동구,4132,무학여고,9,127.0338672615,37.5578953118
2020,성동구,4133,왕십리역,7,127.0361920228,37.5599473134
2020,성동구,4134,왕십리역,6,127.0362669183,37.5603365628
2020,성동구,4135,왕십리역,3,127.0346872504,37.5607235444
2020,성동구,4136,행당1동주민센터.성동소방서,7,127.0384039964,37.5582671772
2020,성동구,4137,행당동삼부아파트,7,127.0379492742,37.5587230766
2020,성동구,4138,응봉동주민센터,5,127.0335007802,37.5533989566
2020,성동구,4139,응봉동주민센터,5,127.0334386918,37.5537612141
2020,성동구,4140,응봉사거리,9,127.0344580408,37.5552918803
2020,성동구,4141,응봉동현대아파트,5,127.0305745164,37.5497324573
2020,성동구,4142,응봉동현대아파트,5,127.0309,37.550222
2020,성동구,4143,대현산배수지공원입구,3,127.0200356974,37.5564740008
2020,성동구,4145,신금호역,2,127.020117586,37.5556051708
2020,성동구,4146,신금호역,3,127.0199214015,37.5556768698
2020,성동구,4147,금호고등학교,2,127.0219550538,37.5534780746
2020,성동구,4148,금호고등학교.금호자이1차아파트입구,2,127.0229328751,37.5531077251
2020,성동구,4149,금호동벽산아파트,3,127.0256791281,37.5511643996
2020,성동구,4150,래미안하이리버아파트,3,127.0254234439,37.5514582119
2020,성동구,4151,금호사거리,3,127.02606314,37.5488791385
2020,성동구,4152,금호사거리,3,127.0259773298,37.5494639682
2020,성동구,4153,금남시장앞.백범학원터,7,127.0218686315,37.5480852238
2020,성동구,4154,금남시장앞.백범학원터,7,127.022487755,37.5482887551
2020,성동구,4155,금호역,2,127.0162669926,37.5477283731
2020,성동구,4156,금호역,2,127.0154795051,37.5485477051
2020,성동구,4157,금옥초등학교앞,7,127.0198923146,37.5469673139
2020,성동구,4158,금옥초등학교앞,7,127.0182356475,37.5462572048
2020,성동구,4159,힐스테이트서울숲리버아파트,5,127.0270575925,37.5478877101
2020,성동구,4160,삼성래미안아파트앞,5,127.0275127211,37.5483498668
2020,성동구,4161,옥수동삼성아파트,6,127.0148475565,37.5436204852
2020,성동구,4162,옥수동삼성아파트,6,127.0146552078,37.5438034317
2020,성동구,4163,미타사입구,5,127.0168373163,37.5448556208
2020,성동구,4164,래미안옥수리버젠.옥수중앙교회,1,127.0148446166,37.5459155767
2020,성동구,4165,래미안옥수리버젠.옥수중앙교회,1,127.014698,37.545782
2020,성동구,4166,옥수파크힐스아파트앞,1,127.0130389488,37.5471160945
2020,성동구,4167,옥수파크힐스아파트앞,1,127.0130159995,37.5470204344
2020,성동구,4168,옥수동종점,1,127.0125833169,37.5493374753
2020,성동구,4169,옥정중학교입구,4,127.011302745,37.5409040726
2020,성동구,4170,옥정중학교입구,4,127.0109994635,37.5408770683
2020,성동구,4171,성수1가1동새마을금고,4,127.0495477418,37.5382204647
2020,성동구,4172,성수1가새마을금고,4,127.0495105089,37.5383306996
2020,성동구,4173,천주교성수동성당앞,4,127.0461393549,37.5393704675
2020,성동구,4174,천주교성수동성당앞,4,127.0460740289,37.539305526
2020,성동구,4175,뚝도아리수정수센터수도박물관,4,127.044202626,37.5409772406
2020,성동구,4176,뚝도아리수정수센터수도박물관,4,127.04399,37.541407
2020,성동구,4177,서울숲,4,127.0447086131,37.5429317268
2020,성동구,4178,서울숲,4,127.0444980594,37.5430629438
2020,성동구,4179,성동구민종합체육센터,4,127.0448960891,37.5460719745
2020,성동구,4180,성동구민종합체육센터,4,127.0445340491,37.5464979897
2020,성동구,4181,성수공고앞,4,127.0503149591,37.5399724321
2020,성동구,4182,성수공고앞,4,127.050759594,37.5400388326
2020,성동구,4183,경일초등학교입구,1,127.0463723692,37.5410800235
2020,성동구,4184,경일초등학교입구,1,127.0460161257,37.5413797453
2020,성동구,4185,성동교남단,4,127.0444566298,37.5495163646
2020,성동구,4186,성동교남단,4,127.0439627696,37.5505075164
2020,성동구,4187,상원,3,127.0460506002,37.5514371326
2020,성동구,4188,상원,3,127.0466618972,37.551747737
2020,성동구,4189,영동대교북단,7,127.0607392694,37.5369424226
2020,성동구,4190,경수중학교,5,127.0624288917,37.5397602612
2020,성동구,4191,성수119안전센터,3,127.060132085,37.5373416869
2020,성동구,4192,성수119안전센터,3,127.059997,37.537532
2020,성동구,4193,경수중학교,3,127.0570118184,37.5381650347
2020,성동구,4194,경수중학교,3,127.0572982039,37.5382865442
2020,성동구,4195,뚝도시장,3,127.0553996133,37.5385866142
2020,성동구,4196,뚝도시장,3,127.0552587843,37.5388507297
2020,성동구,4197,성원중성수동이마트앞,3,127.0534264696,37.5390939396
2020,성동구,4198,성원중성수동이마트앞,3,127.052845,37.539511
2020,성동구,4199,서울숲지구대앞,4,127.0523417008,37.537867716
2020,성동구,4200,서울숲지구대앞,4,127.0522588868,37.5380509168
2020,성동구,4201,뚝도시장구길,4,127.05527,37.537192
2020,성동구,4202,뚝도시장구길,4,127.0549267531,37.5375520694
2020,성동구,4203,성수동진주타운,1,127.0574889191,37.536617437
2020,성동구,4204,성수동진주타운,1,127.0574923078,37.536759089
2020,성동구,4205,영동대교,1,127.059982,37.536356
2020,성동구,4206,영동대교,1,127.06006565,37.5364382069
2020,성동구,4207,화양사거리,3,127.0666629344,37.5472776746
2020,성동구,4208,성수초등학교,3,127.0641612973,37.5428218897
2020,성동구,4209,서울효사랑병원,4,127.0632745484,37.5412636389
2020,성동구,4210,성수2가3동주민센터,3,127.0553883888,37.5496243675
2020,성동구,4211,제인병원,3,127.0568366874,37.5493511273
2020,성동구,4212,성동세무서앞,3,127.0621853946,37.5479946812
2020,성동구,4213,성동세무서,3,127.064337342,37.548239128
2020,성동구,4214,송정동서울숲아이파크,3,127.0692473283,37.551825481
2020,성동구,4215,송정동건영아파트,3,127.07115,37.555205
2020,성동구,4216,군자교남단,3,127.0724414557,37.5575371596
2020,성동구,4217,신답역,3,127.0475025717,37.570211077
2020,성동구,4218,응답동.로데오거리.답십리역,1,127.0539458148,37.5657033305
2020,성동구,4221,서울교통공사.서울새활용플라자,1,127.0569134234,37.5620495039
2020,성동구,4222,뚝섬서울숲,4,127.036601198,37.544618041
2020,성동구,4223,뚝섬서울숲,5,127.0363946274,37.5456718598
2020,성동구,4226,사근동하이츠아파트앞,1,127.0486060331,37.5611984155
2020,성동구,4227,사근동하이츠아파트앞,1,127.0486881757,37.561306176
2020,성동구,4228,사근동주민센터,1,127.0456489178,37.5608144197
2020,성동구,4229,사근동주민센터,1,127.0457112392,37.5609315252
2020,성동구,4230,사근고개,1,127.0445908781,37.5611617078
2020,성동구,4231,사근고개,1,127.0445101518,37.5612555615
2020,성동구,4232,한양지구대,1,127.0420211147,37.5602143513
2020,성동구,4233,한양지구대,1,127.0419242341,37.5602445802
2020,성동구,4234,사근동벽산아파트,1,127.0499269056,37.5601892041
2020,성동구,4236,뚝섬역8번출구,4,127.0455095172,37.5476928251
2020,성동구,4237,뚝섬역2번출구,4,127.046846,37.547575
2020,성동구,4238,뚝섬역3번5번출구,4,127.0492754339,37.5464803389
2020,성동구,4239,뚝섬역4번출구,4,127.0492756444,37.5468001934
2020,성동구,4240,성수역,3,127.0538293527,37.5454196769
2020,성동구,4241,성수동SK아파트형공장앞,1,127.050228,37.545888
2020,성동구,4242,성수동SK아파트형공장앞,2,127.0500259308,37.545769848
2020,성동구,4243,경동초등학교입구,2,127.0494809367,37.5437724292
2020,성동구,4244,경동초등학교입구,2,127.049212934,37.5433912967
2020,성동구,4245,경일초등학교앞,2,127.0482363415,37.5407684319
2020,성동구,4246,경일초등학교앞,2,127.0481685479,37.540919377
2020,성동구,4247,한양여대앞,1,127.0503,37.55951
2020,성동구,4252,도선고등학교.꽃재교회,3,127.0277827978,37.5670932118
2020,성동구,4253,성수역,2,127.0545807481,37.5447878607
2020,성동구,4254,리버하우스,3,127.0510060889,37.5509002648
2020,성동구,4255,리버하우스,3,127.0506905447,37.5512302013
2020,성동구,4256,성수사거리,2,127.062352,37.542562
2020,성동구,4257,성수사거리,2,127.0623621248,37.5427980761
2020,성동구,4258,성동제일새마을금고,1,127.0471032979,37.560811596
2020,성동구,4259,성동제일새마을금고,1,127.0473012813,37.560884127
2020,성동구,4261,청계9가.비우당교,1,127.0255654313,37.570749453
2020,성동구,4264,뚝섬서울숲,2,127.0375618762,37.5434527836
2020,성동구,4265,뚝섬서울숲남문,1,127.0426958799,37.5422230617
2020,성동구,4266,뚝섬서울숲남문,1,127.042974358,37.5419781098
2020,성동구,4267,신답역명문예식장,2,127.0480538231,37.5693121111
2020,성동구,4268,신답역명문예식장,2,127.0479373245,37.5695541839
2020,성동구,4269,성수2가3동주민센터,3,127.0542376417,37.5504251323
2020,성동구,4270,극동그린아파트앞,3,127.0113916813,37.5420008413
2020,성동구,4271,마장역,2,127.0430338383,37.5663469729
2020,성동구,4272,행당신동아.행당푸르지오아파트,6,127.0340192689,37.5561408382
2020,성동구,4273,왕십리1동새마을금고,1,127.028195858,37.5671676226
2020,성동구,4275,극동아파트,2,127.0239338279,37.5580974527
2020,성동구,4276,풍림아파트,3,127.0239062231,37.5591427175
2020,성동구,4277,벽산아파트,1,127.0256885739,37.555602288
2020,성동구,4278,대림아파트,1,127.0249260274,37.5565738309
2020,성동구,4279,행당역,3,127.0290982639,37.557000896
2020,성동구,4280,행당역,1,127.0287643907,37.557079373
2020,성동구,4281,무학여고,1,127.0330162995,37.5583911544
2020,성동구,4282,극동그린아파트,2,127.011904958,37.5420646255
2020,성동구,4286,성수동차고지,4,127.055682,37.535793
2020,성동구,4288,제민약국,1,127.0585185177,37.5365921538
2020,성동구,4289,왕십리자이.신당현대아파트,1,127.02363,37.560847
2020,성동구,4290,왕십리자이.신당현대아파트,2,127.024102104,37.5611519007
2020,성동구,4291,제민약국,1,127.058488,37.536507
2020,성동구,4293,우리은행화양동지점,3,127.0661376875,37.548116421
2020,성동구,4295,황학교.텐즈힐몰,1,127.0236037286,37.5700517505
2020,성동구,4298,마장동주민센터,2,127.0446425019,37.5670632137
2020,성동구,4301,왕십리광장.왕십리역7번출구,3,127.0368888269,37.5611283256
2020,성동구,4302,왕십리광장.왕십리역4번출구,3,127.037133352,37.561364441
2020,성동구,4303,한양대동문앞,1,127.0496759962,37.5556432919
2020,성동구,4304,왕십리도선동주민센터,1,127.0244126998,37.5678169566
2020,성동구,4305,한양여대앞,1,127.050619338,37.5592243864
2020,성동구,4306,행당중학교,1,127.0430247226,37.5537808688
2020,성동구,4500,송정동현대아이파크아파트,1,127.0686200823,37.5521871167
2020,성동구,4501,극동아파트5동,1,127.0110790155,37.5431595377
2020,성동구,4502,대우아파트관리실,1,127.0199839497,37.5462141244
2020,성동구,4503,두산아파트정문.금호역,1,,
2020,성동구,4504,신금호역,1,127.0204908209,37.5545931778
2020,성동구,4505,옥수역,3,127.016816639,37.5414827461
2020,성동구,4506,송정동자치회관입구,1,127.0687627665,37.5508854915
2020,성동구,4507,대우아파트후문,1,127.0216589278,37.5469390691
2020,성동구,4508,신금호파크자이아파트후문,1,,
2020,성동구,4509,금호1가동주민센터,1,127.02219553,37.5551290207
2020,성동구,4510,왕십리민자역사,5,127.0378535089,37.5618426928
2020,성동구,4511,무쇠막,1,127.0246947943,37.545277754
2020,성동구,4512,럭키슈퍼,1,127.0677474298,37.5490025833
2020,성동구,4513,금옥초등학교입구,1,,
2020,성동구,4514,대경정보산업고등학교,1,127.017537043,37.5559714265
2020,성동구,4515,금북초등학교.e편한세상금호105동,1,127.0237361041,37.5555378179
2020,성동구,4516,무학여고,2,127.0339123541,37.5574916088
2020,성동구,4517,힐스테이트서울숲리버,1,127.0253856278,37.5467445912
2020,성동구,4518,중앙슈퍼,1,127.0655811779,37.545816932
2020,성동구,4519,극동아파트상가,1,127.0121008716,37.5429197459
2020,성동구,4520,모닝후레쉬,1,127.0225635106,37.5480526537
2020,성동구,4521,화단삼거리,2,127.0198766785,37.5484174167
2020,성동구,4522,금호어린이집,1,127.0186201668,37.5567335018
2020,성동구,4523,논골.금호벽산아파트.성동공유센터,3,127.0253044367,37.5555394907
2020,성동구,4524,행당서울숲푸르지오상가앞,1,127.0338926682,37.5556173736
2020,성동구,4526,왕약국,1,127.0630583777,37.5465773977
2020,성동구,4527,한남하이츠아파트,1,127.0115923113,37.5400543105
2020,성동구,4528,금호사거리,1,127.0252690969,37.5480015945
2020,성동구,4529,금호산입구,1,127.0195736658,37.5567220851
2020,성동구,4530,한진아파트후문,2,127.0269971479,37.5560183016
2020,성동구,4531,신동아아파트후문,1,127.032693675,37.554894681
2020,성동구,4533,성동세무서,1,127.0600882973,37.5435110445
2020,성동구,4535,제일감리교회,1,127.0269036684,37.547866119
2020,성동구,4536,신금호역,1,127.019636929,37.5543806178
2020,성동구,4538,행당서울숲푸르지오109동앞,1,127.0317164122,37.5544534388
2020,성동구,4539,벽산아파트정문,1,127.0252791565,37.5526575016
2020,성동구,4540,스탠다드차타드은행성수2가지점,1,127.0576390687,37.5442691048
2020,성동구,4541,옥수종합사회복지관,2,127.0128519457,37.5408804856
2020,성동구,4542,응봉동현대아파트,1,127.0307682168,37.5498025299
2020,성동구,4544,행당2동주민센터,2,127.0306537631,37.5577375973
2020,성동구,4545,삼거리정자앞,1,127.031642249,37.5526279318
2020,성동구,4546,금호119안전센터,1,127.0247307916,37.5541870617
2020,성동구,4547,성수2가3동주민센터.성수지구대,1,127.0511563146,37.5458938897
2020,성동구,4548,옥수삼성아파트,2,127.0139484516,37.540635263
2020,성동구,4549,현대공업사앞,1,127.0325677907,37.549950728
2020,성동구,4550,두산상가후문,1,127.0167386956,37.5491853986
2020,성동구,4551,중앙병원,1,127.0193175559,37.5519612784
2020,성동구,4552,무학중학교.무학여고,2,127.0331282771,37.5582100032
2020,성동구,4553,만물상회앞,1,127.0312234362,37.552827269
2020,성동구,4554,논골사거리,1,127.0248124231,37.5553150263
2020,성동구,4555,신한은행,1,,
2020,성동구,4556,응봉초등학교.대림아파트,1,127.0334306978,37.5510678445
2020,성동구,4557,한신아파트,1,127.0192957404,37.5507538149
2020,성동구,4559,상봉노인정앞,1,127.030283193,37.5528739435
2020,성동구,4560,논골신협.대림아파트후문,2,127.0245743869,37.5577029753
2020,성동구,4561,국민은행입구,1,,
2020,성동구,4562,옥수삼성아파트,2,127.0143207799,37.5407532621
2020,성동구,4563,응봉역.광희중,1,127.0344339086,37.5520425408
2020,성동구,4564,우리은행.백범학원터,1,127.0211726304,37.5480069051
2020,성동구,4565,금남시장.화단앞,1,,
2020,성동구,4566,금호공원,1,127.0195750088,37.5496769604
2020,성동구,4567,대현산체육관입구,1,127.0298541873,37.5530799025
2020,성동구,4569,지하철2호선성수역,1,127.0546617999,37.5447702802
2020,성동구,4570,옥수종합사회복지관,2,127.0132276487,37.5408867518
2020,성동구,4572,대우아파트입구,1,127.0191632324,37.5459834381
2020,성동구,4573,원형화단,1,127.0194898441,37.548592957
2020,성동구,4574,성동구청,1,127.0364064374,37.5641355512
2020,성동구,4575,금봉어린이집.또또와마트,1,127.0288090654,37.5529061904
2020,성동구,4577,경수중학교입구,1,127.0596206188,37.5433629833
2020,성동구,4578,옥정중학교,2,127.0113322323,37.5413329917
2020,성동구,4579,응봉사거리,2,127.0345427336,37.5548674402
2020,성동구,4582,천은교회,1,127.0267906941,37.554695676
2020,성동구,4583,극동아파트상가,1,127.0123679427,37.5429116083
2020,성동구,4584,무학여고,2,127.0342554186,37.5577185854
2020,성동구,4585,한전입구,1,127.0351185322,37.5662652006
2020,성동구,4586,논골입구.성동공유센터,1,127.0255715552,37.5555496417
2020,성동구,4587,옥수동주민센터,1,127.0127539602,37.5436189277
2020,성동구,4588,성동보건소,1,127.0331862828,37.566494637
2020,성동구,4589,행당역.대림아파트정문,3,127.0286715654,37.5570496595
2020,성동구,4590,청계벽산아파트,1,127.0303705362,37.568262437
2020,성동구,4591,논골.e편한세상금호114동,1,127.0246041221,37.55519162
2020,성동구,4593,코스모타워,1,127.0332903821,37.5627939863
2020,성동구,4594,화단앞,1,127.019653956,37.5486244682
2020,성동구,4595,성동사회복지관.청계천박물관,2,127.0334777845,37.5703034715
2020,성동구,4596,금호119안전센터,2,127.0245723767,37.5542636796
2020,성동구,4597,왕약국,1,127.0655472648,37.5483411874
2020,성동구,4598,상왕십리역,1,127.0302513803,37.5647437014
2020,성동구,4599,금호공원,1,127.0197741925,37.5496507955
2020,성동구,4600,성동구도시관리공단.서울시시설관리공단,2,127.0368611826,37.5718289131
2020,성동구,4602,e편한세상금호117동,1,127.0246821893,37.5526576279
2020,성동구,4603,왕십리자이.신당현대아파트,2,127.0236902472,37.5608470716
2020,성동구,4615,중앙슈퍼,1,127.0665317949,37.5495156648
2020,성동구,4648,한신아파트,1,127.0194077879,37.550758302
2020,성동구,4650,마장동축산물시장,2,,
2020,성동구,4651,금호고등학교,1,127.0235529542,37.5530983943
2020,성동구,4658,극동.풍림아파트,1,127.0236410045,37.5590448945
2020,성동구,4659,럭키슈퍼,1,127.0671617628,37.5503046673
2020,성동구,4667,중앙병원앞,1,127.019471524,37.5521279557
2020,성동구,4668,도선동사거리,2,127.0365326655,37.5667675811
2020,성동구,4669,논골신협.대림아파트후문,1,127.0245188619,37.5575119549
2020,성동구,4670,송정동자치회관입구,1,127.0678257351,37.5511350971
2020,성동구,4671,성동구청,2,127.0360410344,37.563354049
2020,성동구,4672,논골사거리,1,127.0247742087,37.5561260191
2020,성동구,4674,신금호역,1,127.0197856168,37.5543355851
2020,성동구,4675,금호산입구,1,,
2020,성동구,4677,성동중앙교회.벽산아파트정문,1,127.0248775221,37.5530067236
2020,성동구,4679,무학중학교.무학여고,2,127.0332891007,37.5584226161
2020,성동구,4680,천은교회,1,127.0266661363,37.5545919447
2020,성동구,4684,금호어린이집,1,127.0182314515,37.5567429983
2020,성동구,4685,행당2동주민센터,2,127.0304206318,37.5578295691
2020,성동구,4686,금봉어린이집.또또와마트,1,127.028794376,37.5526423775
2020,성동구,4691,대경정보산업고등학교,1,127.0175178242,37.5560687475
2020,성동구,4696,대현산체육관입구,1,127.0297135329,37.5529629395
2020,성동구,4697,GS주유소,1,127.0251253545,37.546811328
2020,성동구,4698,대림아파트후문,3,127.026932687,37.5561715023
2020,성동구,4699,응봉하이퍼마트,1,127.0302182436,37.5526731081
2020,성동구,4700,서울숲푸르지오아파트정문,1,127.0243937555,37.5452561903
2020,성동구,4701,대림상가,2,127.0344662233,37.553878282
2020,성동구,4702,충북상회,1,127.0310093901,37.5527922994
2020,성동구,4706,서울숲푸르지오아파트후문,2,127.0228036345,37.5435444033
2020,성동구,4739,응봉역.광희중,1,127.0344034229,37.5522011423
2020,성동구,4740,삼거리정자,1,127.0316939654,37.5523884273
2020,성동구,4741,금호초등학교,1,127.0194943061,37.5526884328
2020,성동구,4742,응봉초등학교.대림아파트,1,127.0331680056,37.5508020956
2020,성동구,4743,행당서울숲푸르지오109동앞,1,127.031801204,37.5543861249
2020,성동구,4744,현대공업사앞,1,127.0324416568,37.5501059259
2020,성동구,4745,신동아아파트후문,1,127.0328358347,37.5546877083
2020,성동구,4746,신동아아파트,1,127.0300981967,37.5497675599
2020,성동구,4748,행당서울숲푸르지오상가앞,1,127.0340186862,37.5555729913
2020,성동구,4749,삼성래미안아파트,1,127.0275591319,37.5483750866
2020,성동구,4750,금호사거리,1,127.0250613034,37.5481765011
2020,성동구,4751,금남시장앞.백범학원터,1,127.0216479967,37.5482744945
2020,성동구,4753,왕십리광장.왕십리역7번출구,4,127.0365162885,37.5610465475
2020,성동구,4754,두산상가후문,1,127.0166850915,37.5493384196
2020,성동구,4755,옥수동주민센터,1,127.0126657069,37.543720761
2020,성동구,4756,두산아파트111동,1,127.016075787,37.5505884957
2020,성동구,4757,두산아파트109동,1,127.0166306849,37.54988947
2020,성동구,4758,극동아파트4동,1,127.011588323,37.5435316415
2020,성동구,4759,극동아파트4동,1,127.0116845111,37.5435055002
2020,성동구,4760,두산아파트109동,1,127.0167969818,37.5499149882
2020,성동구,4761,두산아파트115동,1,127.0159606783,37.5510558771
2020,성동구,4762,금호역,3,127.0169908982,37.5485492158
2020,성동구,4763,두산아파트정문.금호역,1,127.0166207533,37.5486130124
2020,성동구,4764,금호역,1,127.0164272951,37.5484240169
2020,성동구,4765,금호역.3호선,2,127.0166253219,37.5482942315
2020,성동구,4766,화단삼거리,1,127.0196278194,37.5482189796
2020,성동구,4767,두산아파트111동,1,127.0162396281,37.5507879397
2020,성동구,4770,벽산아파트501동앞,1,127.0254385471,37.5548866966
2020,성동구,4771,벽산아파트505동앞,1,127.0262518161,37.5544010055
2020,성동구,4772,벽산아파트111동앞,1,127.0267897943,37.5530630754
2020,성동구,4773,벽산아파트206동앞,1,127.027267386,37.5521525445
2020,성동구,4774,벽산아파트202동앞,1,127.027346896,37.5514902482
